Year,Quarter,Total_number_of_fish,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320
1998,1,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,2,3,5,8,10,14,6,9,17,18,13,11,25,20,20,14,8,10,8,3,3,4,2,3,1,1,2,3,1,2,3,0,1,0,0,0
1998,4,251,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,0,4,3,4,7,13,14,14,24,22,24,9,11,17,11,16,6,9,10,8,3,5,2,2,0,3,1,0,0,1,0,0,0,0,0,0
1998,7,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1,6,8,7,12,13,21,38,32,24,21,16,24,20,10,9,9,3,5,6,3,4,1,0,1,0,2,0,1,0,0,1,0,0
1998,10,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,2,5,9,19,14,18,22,25,28,24,20,23,21,19,14,4,4,4,3,6,0,1,0,1,0,1,1,2,0,1,0,0,0,0
1999,1,346,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,8,11,12,21,31,27,29,26,27,17,33,26,12,17,7,10,5,7,4,5,2,0,1,1,0,2,0,0,1,0,0,0,0,0
1999,4,597,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,3,1,3,3,8,16,35,33,55,54,49,51,48,38,54,34,28,20,15,7,17,12,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0
1999,7,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,1,7,3,9,21,17,26,44,46,53,34,27,27,22,25,17,21,15,11,4,2,3,0,2,2,1,0,2,0,0,1,0,0,0,0
1999,10,177,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,6,9,5,15,12,16,17,10,12,12,8,13,8,7,2,4,8,1,1,0,2,0,1,0,1,0,0,1,0,1,0,0
2000,1,271,0,0,0,0,0,0,0,0,0,0,0,2,4,2,1,0,1,0,0,1,6,2,2,4,12,8,16,18,15,28,18,24,25,17,22,9,12,3,1,5,2,2,2,1,1,3,1,1,0,0,0,0,0,0,0
2000,4,257,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,2,2,3,9,11,10,23,17,22,15,19,24,23,10,10,16,14,3,7,4,0,2,3,0,1,0,0,0,1,0,0,0,0,1
2000,7,319,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,4,5,5,11,11,18,18,40,28,29,32,31,13,18,12,13,6,6,4,2,1,3,2,0,1,0,0,1,0,0,0,0,0
2000,10,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,3,5,9,5,16,7,10,10,6,7,2,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,1,210,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,2,4,8,8,14,11,15,12,23,18,23,25,14,12,5,2,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2001,4,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,0,7,3,1,11,10,15,14,13,15,20,13,22,12,10,14,9,12,9,11,2,2,2,0,1,0,1,1,0,0,0,0,0,0
2001,7,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,4,12,9,11,17,18,25,10,22,22,21,19,18,10,7,10,9,6,5,3,1,3,2,0,0,0,0,0,0,0,0,0
2001,10,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,7,16,17,12,28,18,20,18,22,18,9,10,10,8,2,5,8,6,2,2,1,0,0,0,0,0,0,0,0,0
2002,1,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4,2,1,5,7,7,12,13,9,17,15,15,17,10,11,11,8,8,3,2,3,4,0,0,0,1,0,1,1,0,0,0,0
2002,4,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,10,8,9,5,12,27,34,40,30,38,30,29,31,18,17,21,35,19,22,16,11,4,10,5,4,2,5,2,1,0,3,1,0,1,0,0,0
2002,7,352,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,2,3,6,8,14,26,24,19,38,24,28,26,22,27,19,8,16,11,3,5,6,2,4,1,0,2,1,1,0,0,0,0,0,0
2002,10,314,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,2,3,6,10,17,20,25,23,29,16,29,16,22,22,14,15,5,12,6,1,2,2,5,1,0,2,1,0,0,0,1,0,0,0
2003,1,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,9,10,4,14,12,12,12,14,12,23,17,17,5,6,2,6,7,2,2,1,2,0,0,0,1,0,0,0,0,0,0,0
2003,4,273,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,5,10,9,14,13,21,25,19,24,24,20,22,13,8,9,8,6,9,5,0,2,1,1,0,0,0,0,0,0,0,0,0,0
2003,7,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,7,7,10,22,31,17,33,38,45,37,38,24,15,16,11,10,3,0,2,1,3,2,1,0,2,1,0,0,0,0,0,1,0
2003,10,322,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,5,3,12,8,15,20,19,31,22,30,36,26,27,11,15,13,7,5,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0
2004,1,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,5,5,9,7,7,12,13,9,18,17,16,11,17,3,2,5,5,2,3,0,0,0,1,1,0,1,0,0,0,0,0
2004,4,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,5,7,20,14,18,27,23,21,27,31,16,11,14,7,9,8,2,1,3,5,0,1,1,0,0,0,0,0,0,0,1
2004,7,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,4,2,6,13,17,13,23,15,12,17,23,20,15,12,9,6,3,6,2,1,1,0,2,1,0,1,0,1,2,1,0,0,0
2004,10,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,6,7,5,14,13,16,24,27,22,22,18,9,9,10,8,3,2,4,1,0,1,0,0,0,0,1,0,0,1,0,0
2005,1,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,4,3,7,10,16,20,23,18,26,23,18,36,22,15,10,10,10,8,5,5,4,3,1,2,0,0,1,0,0,0,0,0,0
2005,4,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,3,7,10,12,20,17,34,30,26,47,31,35,38,26,17,16,13,10,9,6,4,3,3,3,2,2,1,1,3,2,0,0,1,0,0
2005,7,329,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,1,3,7,12,25,29,24,17,27,28,22,21,27,21,14,16,8,6,2,3,3,2,0,0,1,0,0,0,1,0,0,0,1,0
2005,10,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,6,14,14,15,14,16,18,15,26,18,16,11,17,9,5,6,3,3,0,2,0,1,1,1,1,0,0,0,0,0,0
2006,1,219,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,2,1,1,3,1,4,10,16,15,18,15,10,16,14,15,14,4,12,9,5,6,2,3,0,1,2,1,5,0,3,3,0,0,2,0,1
2006,4,336,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,1,2,0,5,2,6,12,21,19,42,39,29,28,34,16,20,12,14,6,10,3,1,1,2,1,0,2,1,0,0,0,0,0,0,0,0,1
2006,7,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,3,5,7,13,16,21,21,19,19,19,14,11,9,9,8,8,4,4,3,7,6,7,3,1,3,5,1,0,1,0,0,1
2006,10,319,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,4,1,3,1,7,7,13,9,20,26,18,28,27,29,24,18,18,9,8,11,9,4,3,2,2,3,0,2,0,2,0,2,0,2,1,0,0
2007,1,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,1,4,10,9,9,18,21,18,13,23,14,20,17,14,12,11,9,7,7,3,8,2,2,2,1,0,0,0,0,0,0,0,0,0,0
2007,4,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,8,8,13,8,12,14,18,28,27,21,17,21,12,2,6,8,6,10,2,2,2,5,0,1,1,1,0,0,0,0,1,0,0
2007,7,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,5,2,4,6,5,8,14,11,12,11,11,4,3,5,3,5,2,2,1,1,1,1,1,1,0,1,0,0,0,0,1
2007,10,298,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,4,3,7,5,4,17,19,24,19,31,25,24,23,20,17,13,12,4,5,2,1,2,4,1,1,0,1,1,0,3,0,0,2,1,0
2008,1,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,8,8,16,20,18,17,29,16,19,15,19,12,11,15,7,7,5,5,2,4,2,1,3,1,0,2,0,0,0,0,0,0
2008,4,299,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,1,3,4,0,9,8,13,17,24,23,33,15,18,22,26,21,13,12,9,4,5,0,1,0,0,4,1,1,2,0,2,1,0,0,0,0
2008,7,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,1,1,3,4,5,11,15,21,14,18,14,22,19,11,4,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,10,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,4,7,1,12,11,10,15,23,11,8,4,9,3,4,6,3,8,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
2009,1,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,3,7,5,7,12,10,11,12,14,10,8,3,9,10,11,5,2,2,0,1,2,2,0,3,0,0,0,0,0,0,0,0
2009,4,270,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,4,3,9,9,14,20,22,16,28,23,18,16,12,13,7,13,9,5,6,1,3,3,1,1,2,1,0,1,1,0,0,0,1,2
2009,7,398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,2,4,3,4,11,6,13,18,23,33,36,38,36,34,26,20,20,16,10,11,8,6,3,3,3,0,1,0,0,1,1,0,2,0,0,0,1
2009,10,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,5,9,11,23,24,34,60,57,56,38,34,27,9,13,12,13,6,3,3,2,0,0,1,0,0,0,0,0,0,1,1,0,0
2010,1,276,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,5,3,0,10,9,18,17,14,27,35,28,25,20,11,11,15,7,2,1,2,1,3,0,3,0,0,0,1,1,1,0,0,0,0
2010,4,374,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,2,4,3,3,3,4,5,8,11,15,23,25,26,36,24,25,41,32,14,14,7,8,5,11,5,2,4,2,0,2,1,1,2,0,0,0,0,1,0,1
2010,7,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,1,3,9,12,17,17,22,33,34,35,40,25,25,23,27,12,10,6,7,6,4,2,0,1,1,0,1,0,0,0,0,2,0,0,0
2010,10,253,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,3,4,5,3,10,15,24,16,19,12,26,19,18,11,15,5,5,4,4,1,3,3,1,3,3,2,5,2,1,0,0,1,1,3
2011,1,204,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,1,0,1,0,0,0,2,3,3,4,9,12,17,4,13,12,11,21,12,13,8,11,6,3,7,8,1,4,1,1,2,1,1,1,0,0,1,2,1,1
2011,4,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,4,7,3,6,10,10,20,27,31,42,30,25,25,27,26,18,18,9,6,7,7,3,3,0,4,4,0,2,1,0,3,0,0,0,0
2011,7,316,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,2,0,0,0,1,6,4,5,5,15,15,23,30,23,24,22,24,21,20,15,18,10,6,3,4,3,0,0,3,2,1,1,1,1,3,0,0,0,0,0
2011,10,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,3,6,1,12,8,9,9,10,16,12,23,14,16,7,2,3,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0
2012,1,147,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1,2,4,4,9,8,6,8,13,12,5,8,9,7,8,3,6,3,4,3,2,5,2,3,2,0,0,1,0,0,2,1,0
2012,4,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,5,1,1,3,6,13,16,18,24,20,40,20,18,28,22,7,17,17,10,8,12,5,9,10,10,3,2,2,2,0,1,1,0,1,0,0
